,Customer ID,Category,Sub-Category
3313,TH-21100,Office Supplies,Paper
3314,HG-15025,Furniture,Chairs
3315,HG-15025,Office Supplies,Binders
3316,EB-13750,Furniture,Furnishings
3317,SC-20725,Office Supplies,Art
3318,SC-20725,Office Supplies,Labels
3319,TS-21505,Office Supplies,Appliances
3320,TS-21505,Furniture,Chairs
3321,TS-21505,Office Supplies,Paper
3322,TH-21550,Office Supplies,Appliances
3323,TH-21550,Furniture,Furnishings
3324,KD-16270,Office Supplies,Binders
3325,KD-16270,Office Supplies,Binders
3326,KD-16270,Office Supplies,Art
3327,KD-16270,Office Supplies,Paper
3328,KD-16270,Office Supplies,Paper
3329,KD-16270,Technology,Phones
3330,KD-16270,Technology,Phones
3331,GM-14455,Technology,Accessories
3332,GM-14455,Technology,Phones
3333,GM-14455,Furniture,Furnishings
3334,PR-18880,Office Supplies,Art
3335,PR-18880,Technology,Phones
3336,PR-18880,Furniture,Furnishings
3337,PR-18880,Furniture,Tables
3338,PR-18880,Office Supplies,Binders
3339,PR-18880,Office Supplies,Appliances
3340,PR-18880,Office Supplies,Labels
3341,TB-21055,Office Supplies,Paper
3342,TB-21055,Furniture,Tables
3343,TB-21055,Technology,Phones
3344,TB-21055,Office Supplies,Paper
3345,TB-21055,Office Supplies,Fasteners
3346,TB-21055,Office Supplies,Binders
3347,ON-18715,Office Supplies,Art
3348,AH-10195,Office Supplies,Binders
3349,NM-18520,Office Supplies,Binders
3350,AR-10510,Technology,Accessories
3351,BM-11650,Furniture,Bookcases
3352,BM-11650,Technology,Phones
3353,CA-12310,Technology,Phones
3354,CA-12310,Furniture,Tables
3355,CA-12310,Office Supplies,Binders
3356,CA-12310,Office Supplies,Binders
3357,NF-18595,Office Supplies,Paper
3358,AF-10870,Office Supplies,Binders
3359,AF-10870,Technology,Accessories
3360,TC-21535,Office Supplies,Paper
3361,TC-21535,Furniture,Furnishings
3362,Dp-13240,Office Supplies,Paper
3363,Dp-13240,Office Supplies,Binders
3364,MC-17425,Furniture,Furnishings
3365,LC-17050,Furniture,Bookcases
3366,BM-11650,Office Supplies,Paper
3367,BM-11650,Office Supplies,Paper
3368,NW-18400,Furniture,Bookcases
3369,NW-18400,Office Supplies,Binders
3370,TB-21280,Technology,Accessories
3371,BS-11755,Office Supplies,Binders
3372,BS-11755,Office Supplies,Appliances
3373,SO-20335,Furniture,Furnishings
3374,SO-20335,Furniture,Chairs
3375,SO-20335,Technology,Phones
3376,SO-20335,Furniture,Chairs
3377,CS-12490,Office Supplies,Storage
3378,PO-19180,Office Supplies,Binders
3379,PO-19180,Office Supplies,Paper
3380,TD-20995,Furniture,Furnishings
3381,SP-20620,Office Supplies,Envelopes
3382,MS-17365,Office Supplies,Envelopes
3383,MS-17365,Furniture,Chairs
3384,MS-17365,Technology,Phones
3385,Dp-13240,Office Supplies,Storage
3386,Dp-13240,Office Supplies,Fasteners
3387,Dp-13240,Technology,Phones
3388,Dp-13240,Office Supplies,Binders
3389,Dp-13240,Furniture,Tables
3390,DB-13660,Office Supplies,Paper
3391,MG-17650,Technology,Phones
3392,MG-17650,Technology,Phones
3393,EH-14185,Office Supplies,Binders
3394,CL-11890,Office Supplies,Paper
3395,KF-16285,Office Supplies,Storage
3396,KF-16285,Office Supplies,Binders
3397,KF-16285,Office Supplies,Paper
3398,DH-13075,Technology,Phones
3399,DH-13075,Office Supplies,Paper
3400,DH-13075,Office Supplies,Storage
3401,DH-13075,Office Supplies,Art
3402,LA-16780,Furniture,Furnishings
3403,HZ-14950,Furniture,Furnishings
3404,CM-12190,Office Supplies,Storage
3405,LB-16795,Furniture,Chairs
3406,LB-16795,Furniture,Chairs
3407,LB-16795,Office Supplies,Binders
3408,LB-16795,Furniture,Furnishings
3409,JF-15490,Office Supplies,Paper
3410,GM-14695,Office Supplies,Paper
3411,GM-14695,Office Supplies,Binders
3412,GM-14695,Office Supplies,Art
3413,GM-14695,Office Supplies,Paper
3414,GM-14695,Office Supplies,Binders
3415,SS-20590,Office Supplies,Fasteners
3416,SS-20590,Office Supplies,Binders
3417,TC-21475,Office Supplies,Appliances
3418,TC-21475,Office Supplies,Supplies
3419,CC-12430,Furniture,Chairs
3420,CL-12565,Office Supplies,Appliances
3421,CL-12565,Office Supplies,Paper
3422,CL-12565,Technology,Accessories
3423,CL-12565,Office Supplies,Binders
3424,CL-12565,Technology,Machines
3425,DE-13255,Office Supplies,Binders
3426,DE-13255,Furniture,Chairs
3427,SZ-20035,Office Supplies,Paper
3428,SZ-20035,Furniture,Tables
3429,SZ-20035,Office Supplies,Paper
3430,LF-17185,Office Supplies,Storage
3431,LF-17185,Furniture,Furnishings
3432,LF-17185,Office Supplies,Paper
3433,AB-10165,Office Supplies,Binders
3434,AB-10165,Office Supplies,Binders
3435,NM-18520,Office Supplies,Binders
3436,NM-18520,Furniture,Furnishings
3437,RA-19945,Furniture,Furnishings
3438,RA-19945,Furniture,Tables
3439,RA-19945,Office Supplies,Storage
3440,PO-19195,Office Supplies,Binders
3441,KA-16525,Office Supplies,Paper
3442,JD-16150,Office Supplies,Envelopes
3443,JD-16150,Office Supplies,Appliances
3444,JO-15145,Office Supplies,Storage
3445,LE-16810,Office Supplies,Storage
3446,AH-10690,Office Supplies,Paper
3447,KN-16705,Office Supplies,Art
3448,TB-21250,Office Supplies,Binders
3449,DP-13390,Office Supplies,Appliances
3450,DP-13390,Office Supplies,Storage
3451,DP-13390,Office Supplies,Fasteners
3452,KN-16705,Technology,Phones
3453,ST-20530,Office Supplies,Binders
3454,EB-13870,Office Supplies,Art
3455,AH-10210,Office Supplies,Paper
3456,AS-10090,Technology,Accessories
3457,AS-10090,Furniture,Furnishings
3458,AS-10090,Office Supplies,Binders
3459,AS-10090,Office Supplies,Binders
3460,AS-10090,Technology,Accessories
3461,EM-13825,Technology,Phones
3462,KA-16525,Office Supplies,Art
3463,HJ-14875,Office Supplies,Paper
3464,ND-18370,Technology,Accessories
3465,EH-13765,Office Supplies,Appliances
3466,EH-13765,Furniture,Bookcases
3467,EH-13765,Office Supplies,Paper
3468,MC-17845,Furniture,Furnishings
3469,MH-17455,Office Supplies,Paper
3470,CL-11890,Furniture,Furnishings
3471,SF-20965,Office Supplies,Paper
3472,SF-20965,Technology,Accessories
3473,EP-13915,Furniture,Chairs
3474,EP-13915,Technology,Accessories
3475,RW-19630,Technology,Accessories
3476,RW-19630,Office Supplies,Binders
3477,SJ-20500,Technology,Accessories
3478,SP-20620,Office Supplies,Art
3479,SP-20620,Office Supplies,Paper
3480,SP-20620,Furniture,Tables
3481,PJ-19015,Furniture,Furnishings
3482,CC-12610,Technology,Phones
3483,CC-12610,Furniture,Furnishings
3484,CC-12610,Furniture,Tables
3485,MY-18295,Office Supplies,Binders
3486,DB-13210,Technology,Phones
3487,MG-17875,Office Supplies,Storage
3488,RH-19600,Furniture,Chairs
3489,RH-19600,Furniture,Chairs
3490,RH-19600,Office Supplies,Storage
3491,RH-19600,Office Supplies,Storage
3492,RH-19600,Office Supplies,Paper
3493,KB-16240,Technology,Accessories
3494,KB-16240,Technology,Accessories
3495,KB-16240,Furniture,Chairs
3496,CA-12055,Furniture,Tables
3497,CA-12055,Office Supplies,Appliances
3498,CA-12055,Office Supplies,Binders
3499,JK-15730,Technology,Accessories
3500,JK-15730,Office Supplies,Binders
3501,JK-15730,Office Supplies,Art
3502,RD-19930,Office Supplies,Paper
3503,RD-19930,Technology,Accessories
3504,JK-16120,Office Supplies,Storage
3505,SC-20020,Technology,Phones
3506,SC-20020,Office Supplies,Binders
3507,SC-20020,Furniture,Bookcases
3508,SC-20020,Office Supplies,Paper
3509,SC-20020,Office Supplies,Paper
3510,SC-20020,Technology,Machines
3511,SC-20020,Office Supplies,Storage
3512,HW-14935,Furniture,Bookcases
3513,HW-14935,Office Supplies,Paper
3514,HW-14935,Office Supplies,Art
3515,SC-20800,Technology,Accessories
3516,HA-14920,Office Supplies,Paper
3517,HA-14920,Technology,Phones
3518,HA-14920,Office Supplies,Appliances
3519,MG-17875,Furniture,Tables
3520,DM-12955,Office Supplies,Binders
3521,DM-13345,Office Supplies,Paper
3522,DM-13345,Technology,Phones
3523,ML-17395,Technology,Accessories
3524,GA-14515,Technology,Phones
3525,SU-20665,Technology,Accessories
3526,SU-20665,Technology,Phones
3527,SU-20665,Office Supplies,Binders
3528,BD-11320,Technology,Phones
3529,DB-13405,Technology,Accessories
3530,RP-19855,Office Supplies,Art
3531,EH-13765,Office Supplies,Supplies
3532,JL-15835,Technology,Machines
3533,JL-15835,Office Supplies,Art
3534,JL-15835,Office Supplies,Art
3535,JL-15835,Office Supplies,Fasteners
3536,FM-14380,Office Supplies,Storage
3537,SB-20290,Office Supplies,Storage
3538,SB-20290,Office Supplies,Labels
3539,SB-20290,Office Supplies,Labels
3540,SB-20290,Office Supplies,Paper
3541,SV-20365,Furniture,Furnishings
3542,SV-20365,Furniture,Chairs
3543,SV-20365,Office Supplies,Art
3544,MM-17920,Office Supplies,Paper
3545,MM-17920,Office Supplies,Appliances
3546,RD-19810,Office Supplies,Storage
3547,RD-19810,Office Supplies,Supplies
3548,RD-19810,Furniture,Chairs
3549,RD-19810,Office Supplies,Labels
3550,ME-17320,Office Supplies,Paper
3551,ME-17320,Furniture,Chairs
3552,ME-17320,Technology,Phones
3553,FH-14275,Office Supplies,Binders
3554,PO-18865,Office Supplies,Storage
3555,PO-18865,Technology,Phones
3556,CC-12550,Office Supplies,Paper
3557,CC-12550,Office Supplies,Binders
3558,TS-21505,Office Supplies,Binders
3559,TS-21505,Technology,Accessories
3560,MD-17350,Office Supplies,Art
3561,MD-17350,Office Supplies,Binders
3562,MD-17350,Office Supplies,Binders
3563,MD-17350,Office Supplies,Paper
3564,GT-14755,Office Supplies,Paper
3565,GT-14755,Office Supplies,Fasteners
3566,RD-19660,Office Supplies,Binders
3567,DB-12910,Furniture,Furnishings
3568,JK-15640,Technology,Accessories
3569,JK-15640,Technology,Machines
3570,JK-15640,Technology,Accessories
3571,JK-15640,Technology,Phones
3572,FC-14335,Office Supplies,Paper
3573,JW-15955,Office Supplies,Art
3574,JW-15955,Office Supplies,Art
3575,DC-12850,Office Supplies,Paper
3576,FM-14290,Office Supplies,Binders
3577,FM-14290,Office Supplies,Paper
3578,MT-17815,Office Supplies,Storage
3579,MT-17815,Office Supplies,Paper
3580,MT-17815,Furniture,Tables
3581,DK-13090,Office Supplies,Paper
3582,KD-16495,Office Supplies,Art
3583,KD-16495,Furniture,Tables
3584,KD-16495,Furniture,Chairs
3585,KD-16495,Office Supplies,Labels
3586,AG-10300,Office Supplies,Art
3587,MH-18115,Technology,Phones
3588,AC-10450,Office Supplies,Supplies
3589,FM-14290,Office Supplies,Binders
3590,FM-14290,Office Supplies,Storage
3591,RA-19285,Office Supplies,Supplies
3592,JG-15160,Office Supplies,Storage
3593,NZ-18565,Office Supplies,Binders
3594,NZ-18565,Office Supplies,Storage
3595,KM-16225,Office Supplies,Art
3596,LC-17140,Office Supplies,Paper
3597,LC-17140,Technology,Accessories
3598,LC-17140,Furniture,Furnishings
3599,LC-17140,Technology,Phones
3600,NP-18700,Technology,Accessories
3601,RB-19330,Office Supplies,Paper
3602,RB-19330,Furniture,Chairs
3603,TH-21550,Office Supplies,Paper
3604,TH-21550,Furniture,Furnishings
3605,TH-21550,Furniture,Furnishings
3606,CK-12595,Office Supplies,Envelopes
3607,ST-20530,Office Supplies,Binders
3608,GB-14530,Office Supplies,Labels
3609,GB-14530,Office Supplies,Storage
3610,GB-14530,Office Supplies,Storage
3611,NC-18535,Technology,Accessories
3612,AB-10255,Office Supplies,Paper
3613,AB-10255,Technology,Accessories
3614,SC-20770,Furniture,Tables
3615,SC-20770,Office Supplies,Art
3616,JC-15340,Office Supplies,Binders
3617,RA-19285,Office Supplies,Binders
3618,RA-19285,Technology,Phones
3619,RA-19285,Office Supplies,Storage
3620,SH-19975,Office Supplies,Art
3621,SH-19975,Technology,Phones
3622,JC-15775,Furniture,Furnishings
3623,JC-15775,Office Supplies,Binders
3624,BC-11125,Furniture,Chairs
3625,BC-11125,Office Supplies,Art
3626,BC-11125,Office Supplies,Art
3627,BC-11125,Technology,Accessories
3628,JH-15985,Office Supplies,Binders
3629,CC-12610,Office Supplies,Appliances
3630,CC-12610,Office Supplies,Appliances
3631,DB-12970,Office Supplies,Storage
3632,DB-12970,Office Supplies,Storage
3633,PP-18955,Office Supplies,Labels
3634,PP-18955,Technology,Phones
3635,PP-18955,Office Supplies,Paper
3636,PP-18955,Office Supplies,Paper
3637,PP-18955,Office Supplies,Appliances
3638,PP-18955,Furniture,Furnishings
3639,PP-18955,Office Supplies,Paper
3640,PP-18955,Technology,Accessories
3641,PP-18955,Office Supplies,Binders
3642,MC-17845,Office Supplies,Binders
3643,MC-17845,Office Supplies,Art
3644,MC-17845,Office Supplies,Art
3645,MC-17845,Office Supplies,Binders
3646,VF-21715,Office Supplies,Paper
3647,VF-21715,Office Supplies,Supplies
3648,MC-17275,Office Supplies,Binders
3649,MC-17275,Office Supplies,Fasteners
3650,DB-13210,Technology,Accessories
3651,DB-13210,Office Supplies,Art
3652,DB-13210,Office Supplies,Binders
3653,DB-13210,Office Supplies,Paper
3654,AJ-10945,Office Supplies,Appliances
3655,CP-12340,Office Supplies,Storage
3656,DB-13555,Technology,Accessories
3657,EB-13750,Office Supplies,Envelopes
3658,EB-13750,Furniture,Furnishings
3659,EB-13750,Furniture,Furnishings
3660,JP-15460,Office Supplies,Supplies
3661,SC-20050,Technology,Phones
3662,FM-14290,Technology,Accessories
3663,FM-14290,Office Supplies,Paper
3664,TB-21250,Office Supplies,Labels
3665,TB-21250,Office Supplies,Binders
3666,TB-21250,Technology,Phones
3667,TB-21250,Office Supplies,Supplies
3668,TB-21250,Technology,Accessories
3669,TB-21250,Office Supplies,Labels
3670,TB-21250,Office Supplies,Paper
3671,TB-21250,Office Supplies,Storage
3672,EH-14125,Office Supplies,Envelopes
3673,EH-14125,Office Supplies,Binders
3674,ML-17410,Furniture,Chairs
3675,ML-17410,Office Supplies,Paper
3676,MH-17620,Furniture,Furnishings
3677,BT-11680,Office Supplies,Fasteners
3678,BT-11680,Technology,Machines
3679,BT-11680,Furniture,Furnishings
3680,BT-11680,Office Supplies,Labels
3681,BT-11680,Office Supplies,Binders
3682,BT-11680,Office Supplies,Art
3683,BT-11680,Office Supplies,Binders
3684,BT-11680,Office Supplies,Binders
3685,BT-11680,Office Supplies,Storage
3686,JC-15340,Office Supplies,Art
3687,DB-13210,Office Supplies,Binders
3688,DO-13435,Office Supplies,Paper
3689,DO-13435,Office Supplies,Envelopes
3690,FA-14230,Technology,Machines
3691,FA-14230,Technology,Copiers
3692,FA-14230,Technology,Phones
3693,FA-14230,Furniture,Furnishings
3694,QJ-19255,Office Supplies,Binders
3695,QJ-19255,Office Supplies,Envelopes
3696,QJ-19255,Office Supplies,Appliances
3697,TC-21475,Furniture,Furnishings
3698,ON-18715,Office Supplies,Storage
3699,AD-10180,Technology,Accessories
3700,AC-10615,Furniture,Furnishings
3701,MF-17665,Furniture,Furnishings
3702,DH-13075,Office Supplies,Art
3703,DH-13075,Office Supplies,Binders
3704,DH-13075,Technology,Copiers
3705,DH-13075,Office Supplies,Paper
3706,EN-13780,Office Supplies,Art
3707,SS-20140,Furniture,Furnishings
3708,SS-20140,Office Supplies,Appliances
3709,SS-20140,Technology,Accessories
3710,RS-19765,Furniture,Tables
3711,RS-19765,Office Supplies,Paper
3712,JW-15955,Technology,Accessories
3713,JW-15955,Furniture,Furnishings
3714,JK-15625,Office Supplies,Paper
3715,JK-15625,Furniture,Chairs
3716,JO-15550,Office Supplies,Fasteners
3717,TP-21130,Office Supplies,Supplies
3718,TP-21130,Technology,Accessories
3719,BS-11590,Office Supplies,Art
3720,AB-10255,Furniture,Furnishings
3721,AB-10255,Office Supplies,Binders
3722,FO-14305,Office Supplies,Art
3723,MF-17665,Office Supplies,Binders
3724,SA-20830,Office Supplies,Art
3725,SH-19975,Office Supplies,Appliances
3726,JL-15235,Office Supplies,Storage
3727,JL-15235,Office Supplies,Art
3728,JL-15235,Office Supplies,Labels
3729,KH-16630,Office Supplies,Storage
3730,KH-16630,Office Supplies,Storage
3731,KH-16630,Technology,Phones
3732,KH-16630,Technology,Phones
3733,KH-16630,Office Supplies,Binders
3734,RM-19750,Office Supplies,Paper
3735,RM-19750,Furniture,Furnishings
3736,VM-21835,Technology,Phones
3737,VM-21835,Office Supplies,Binders
3738,LH-17155,Technology,Phones
3739,LH-17155,Technology,Accessories
3740,LH-17155,Office Supplies,Appliances
3741,WB-21850,Office Supplies,Envelopes
3742,WB-21850,Office Supplies,Paper
3743,WB-21850,Office Supplies,Binders
3744,AP-10915,Office Supplies,Fasteners
3745,RA-19915,Office Supplies,Storage
3746,RA-19915,Furniture,Chairs
3747,DR-12880,Furniture,Furnishings
3748,DR-12880,Office Supplies,Appliances
3749,DR-12880,Technology,Copiers
3750,DR-12880,Office Supplies,Supplies
3751,DR-12880,Furniture,Chairs
3752,DR-12880,Office Supplies,Paper
3753,DR-12880,Office Supplies,Binders
3754,DR-12880,Office Supplies,Storage
3755,JG-15310,Office Supplies,Paper
3756,JG-15310,Furniture,Chairs
3757,LC-16870,Office Supplies,Art
3758,GB-14530,Office Supplies,Art
3759,GB-14530,Office Supplies,Supplies
3760,GB-14530,Furniture,Furnishings
3761,CK-12205,Office Supplies,Paper
3762,TS-21160,Furniture,Bookcases
3763,TS-21160,Office Supplies,Binders
3764,MH-18025,Office Supplies,Binders
3765,DM-12955,Furniture,Tables
3766,DM-12955,Office Supplies,Art
3767,JJ-15760,Technology,Phones
3768,KB-16585,Furniture,Chairs
3769,KB-16585,Office Supplies,Fasteners
3770,CM-12160,Furniture,Tables
3771,FM-14215,Office Supplies,Storage
3772,RF-19735,Technology,Accessories
3773,JK-15370,Office Supplies,Fasteners
3774,JK-15370,Technology,Accessories
3775,JK-15370,Office Supplies,Paper
3776,JK-15370,Technology,Accessories
3777,JB-16045,Furniture,Furnishings
3778,PN-18775,Technology,Phones
3779,LF-17185,Office Supplies,Paper
3780,RH-19510,Technology,Phones
3781,MC-17575,Technology,Phones
3782,MN-17935,Office Supplies,Paper
3783,MN-17935,Office Supplies,Storage
3784,EH-14125,Technology,Accessories
3785,TC-21535,Office Supplies,Binders
3786,JD-15895,Office Supplies,Storage
3787,IL-15100,Office Supplies,Art
3788,IL-15100,Office Supplies,Art
3789,SW-20350,Office Supplies,Fasteners
3790,DP-13390,Office Supplies,Binders
3791,BT-11395,Office Supplies,Binders
3792,BT-11395,Office Supplies,Art
3793,JE-15475,Office Supplies,Art
3794,EJ-13720,Office Supplies,Storage
3795,EJ-13720,Furniture,Tables
3796,EJ-13720,Office Supplies,Art
3797,BE-11410,Office Supplies,Paper
3798,KL-16555,Furniture,Tables
3799,KL-16555,Technology,Phones
3800,NC-18415,Furniture,Chairs
3801,NC-18415,Technology,Accessories
3802,NC-18415,Office Supplies,Paper
3803,NC-18415,Office Supplies,Supplies
3804,NC-18415,Office Supplies,Envelopes
3805,NC-18415,Office Supplies,Paper
3806,AH-10690,Office Supplies,Art
3807,AH-10690,Office Supplies,Binders
3808,AH-10690,Office Supplies,Binders
3809,AH-10690,Furniture,Chairs
3810,AH-10690,Technology,Phones
3811,AH-10690,Furniture,Chairs
3812,PK-19075,Office Supplies,Labels
3813,NG-18430,Office Supplies,Labels
3814,ZD-21925,Technology,Phones
3815,ZD-21925,Office Supplies,Paper
3816,NW-18400,Furniture,Tables
3817,NW-18400,Technology,Phones
3818,NW-18400,Furniture,Chairs
3819,HG-14845,Office Supplies,Binders
3820,HG-14845,Furniture,Bookcases
3821,HG-14845,Office Supplies,Paper
3822,HG-14845,Office Supplies,Binders
3823,CC-12685,Office Supplies,Storage
3824,CC-12685,Technology,Copiers
3825,CC-12685,Office Supplies,Binders
3826,JG-15805,Office Supplies,Storage
3827,RW-19540,Furniture,Chairs
3828,RW-19540,Furniture,Chairs
3829,RW-19540,Furniture,Chairs
3830,RW-19540,Office Supplies,Appliances
3831,LS-17230,Furniture,Furnishings
3832,LS-17230,Office Supplies,Binders
3833,MY-18295,Technology,Phones
3834,MY-18295,Furniture,Chairs
3835,JM-15655,Office Supplies,Fasteners
3836,JM-15655,Office Supplies,Paper
3837,KM-16720,Technology,Phones
3838,KM-16720,Furniture,Chairs
3839,KM-16720,Furniture,Furnishings
3840,KM-16720,Technology,Accessories
3841,KE-16420,Furniture,Chairs
3842,TS-21370,Office Supplies,Binders
3843,TS-21370,Office Supplies,Supplies
3844,TS-21370,Office Supplies,Supplies
3845,TS-21370,Furniture,Bookcases
3846,TS-21370,Office Supplies,Storage
3847,SZ-20035,Office Supplies,Storage
